Project	Case_ID	Sample_Type	Raw_Count	Filtered_Count
TCGA-OV	32960bc7-839a-42c5-9460-3917fa578ffc	Primary Tumor	1156	87
TCGA-OV	33d36b64-4688-40a7-9a4f-7cd3d4cc683d	Blood Derived Normal	576	71
TCGA-OV	33d36b64-4688-40a7-9a4f-7cd3d4cc683d	Primary Tumor	377	23
TCGA-OV	33dc48d8-2e01-482b-944c-ac10da727ec9	Blood Derived Normal	35	4
TCGA-OV	33dc48d8-2e01-482b-944c-ac10da727ec9	Primary Tumor	314	51
TCGA-OV	3438c018-9856-4628-ae59-7d365713647f	Primary Tumor	310	12
TCGA-OV	3438c018-9856-4628-ae59-7d365713647f	Solid Tissue Normal	640	64
TCGA-OV	34f285ab-6c31-4865-a0a7-a57af3567df0	Blood Derived Normal	89	12
TCGA-OV	34f285ab-6c31-4865-a0a7-a57af3567df0	Primary Tumor	173	31
TCGA-OV	34f545ab-d420-4dd2-8db4-3159896efd23	Blood Derived Normal	31	5
TCGA-OV	34f545ab-d420-4dd2-8db4-3159896efd23	Primary Tumor	52	11
TCGA-OV	35b1bb47-b32b-4acd-8e5e-fe6bd56c0289	Primary Tumor	558	42
TCGA-OV	35b1bb47-b32b-4acd-8e5e-fe6bd56c0289	Solid Tissue Normal	296	21
TCGA-OV	36595b52-2b5f-4e87-80eb-37c29109e92a	Blood Derived Normal	184	23
TCGA-OV	36595b52-2b5f-4e87-80eb-37c29109e92a	Primary Tumor	315	37
TCGA-OV	374ea8df-ecc4-44b0-b519-33efa5078018	Blood Derived Normal	388	26
TCGA-OV	374ea8df-ecc4-44b0-b519-33efa5078018	Primary Tumor	545	53
TCGA-OV	3768d34f-1527-40db-b116-cd80cee5ec3a	Primary Tumor	83	22
TCGA-OV	3768d34f-1527-40db-b116-cd80cee5ec3a	Solid Tissue Normal	26	6
TCGA-OV	378f7ea2-86b4-4072-80b8-e12d67193106	Blood Derived Normal	66	9
TCGA-OV	378f7ea2-86b4-4072-80b8-e12d67193106	Primary Tumor	199	33
TCGA-OV	384170fc-e8be-426a-a54e-bf1ca61f2986	Blood Derived Normal	33	10
TCGA-OV	384170fc-e8be-426a-a54e-bf1ca61f2986	Primary Tumor	82	9
TCGA-OV	3867e193-c82f-4693-9b32-bac76b5f4d06	Primary Tumor	1	0
TCGA-OV	390eed6b-50af-48a9-9fd6-3a68a2bbb7f9	Blood Derived Normal	461	24
TCGA-OV	390eed6b-50af-48a9-9fd6-3a68a2bbb7f9	Primary Tumor	960	75
TCGA-OV	3ac45a71-c463-4f0f-b030-58c475a34418	Primary Tumor	117	30
TCGA-OV	3ac45a71-c463-4f0f-b030-58c475a34418	Solid Tissue Normal	15	2
TCGA-OV	3b81ec7c-0934-4649-9231-9919dd26dd15	Blood Derived Normal	167	14
TCGA-OV	3b81ec7c-0934-4649-9231-9919dd26dd15	Primary Tumor	223	34
TCGA-OV	3bc8a74f-49bd-46b6-a3a4-68ca838e83c6	Blood Derived Normal	36	4
TCGA-OV	3bc8a74f-49bd-46b6-a3a4-68ca838e83c6	Primary Tumor	77	13
TCGA-OV	3c037acf-f453-4513-a6dd-129163ddde2a	Blood Derived Normal	66	11
TCGA-OV	3c037acf-f453-4513-a6dd-129163ddde2a	Primary Tumor	93	9
TCGA-OV	3e8a51bf-7e1f-4eab-af83-3c60d04db1bf	Blood Derived Normal	128	14
TCGA-OV	3e8a51bf-7e1f-4eab-af83-3c60d04db1bf	Primary Tumor	245	46
TCGA-OV	3fc8f799-5bd3-4f48-baf0-c458ce86ab7e	Blood Derived Normal	386	42
TCGA-OV	3fc8f799-5bd3-4f48-baf0-c458ce86ab7e	Primary Tumor	547	62
TCGA-OV	41178cbc-db73-4007-b5d8-febebf7f578d	Blood Derived Normal	43	8
TCGA-OV	41178cbc-db73-4007-b5d8-febebf7f578d	Primary Tumor	68	14
TCGA-OV	4160e048-f0b0-40f5-805b-e277a5893a3b	Blood Derived Normal	388	18
TCGA-OV	4160e048-f0b0-40f5-805b-e277a5893a3b	Primary Tumor	667	65
TCGA-OV	419a486f-7fa5-4fbd-9e98-2f8f4c6d5081	Primary Tumor	477	58
TCGA-OV	419a486f-7fa5-4fbd-9e98-2f8f4c6d5081	Solid Tissue Normal	31	2
TCGA-OV	4261267c-7042-4c6e-83ed-12fb401003fc	Blood Derived Normal	480	34
TCGA-OV	4261267c-7042-4c6e-83ed-12fb401003fc	Primary Tumor	669	51
TCGA-OV	42ebd30b-175e-4ece-a806-e55cb7e40e96	Blood Derived Normal	534	57
TCGA-OV	42ebd30b-175e-4ece-a806-e55cb7e40e96	Primary Tumor	408	40
TCGA-OV	44493c23-82e9-4d9f-8e3c-7b3f9ae44970	Blood Derived Normal	336	22
TCGA-OV	44493c23-82e9-4d9f-8e3c-7b3f9ae44970	Primary Tumor	748	66
TCGA-OV	446ce2a3-d328-443c-a419-3344baad0e16	Blood Derived Normal	274	38
TCGA-OV	446ce2a3-d328-443c-a419-3344baad0e16	Primary Tumor	569	102
TCGA-OV	44e840c9-ea54-4dba-9b2a-264ef1f2c304	Blood Derived Normal	482	30
TCGA-OV	44e840c9-ea54-4dba-9b2a-264ef1f2c304	Primary Tumor	779	71
TCGA-OV	45957be6-e4df-4245-acf8-39dfc118ee19	Blood Derived Normal	13	0
TCGA-OV	45baebac-32ae-4093-9eba-488b95c1a58d	Blood Derived Normal	270	34
TCGA-OV	45baebac-32ae-4093-9eba-488b95c1a58d	Primary Tumor	279	32
TCGA-OV	460616ec-f66f-483b-88c1-757edd86261d	Blood Derived Normal	349	29
TCGA-OV	460616ec-f66f-483b-88c1-757edd86261d	Primary Tumor	291	33
TCGA-OV	46395c3d-5e51-477f-946e-e58b87cc7baa	Blood Derived Normal	143	16
TCGA-OV	46395c3d-5e51-477f-946e-e58b87cc7baa	Primary Tumor	475	79
TCGA-OV	47681e4b-01e8-4779-b966-ce57aff4b712	Primary Tumor	89	14
TCGA-OV	47681e4b-01e8-4779-b966-ce57aff4b712	Solid Tissue Normal	21	0
TCGA-OV	47feba88-1ec9-4904-b0e2-3718f294badb	Solid Tissue Normal	412	60
TCGA-OV	48e66676-dbed-48a4-9a7f-a6d247b15c17	Primary Tumor	275	31
TCGA-OV	48e66676-dbed-48a4-9a7f-a6d247b15c17	Solid Tissue Normal	150	12
TCGA-OV	48f831b0-5d91-44ae-bc4e-db57ca84fe46	Blood Derived Normal	695	48
TCGA-OV	48f831b0-5d91-44ae-bc4e-db57ca84fe46	Primary Tumor	722	53
TCGA-OV	48f8afa8-7712-4428-b0d0-d8c3340504b6	Primary Tumor	777	44
TCGA-OV	48f8afa8-7712-4428-b0d0-d8c3340504b6	Solid Tissue Normal	619	54
TCGA-OV	499645bd-e33e-4f89-8526-50460e8bb884	Recurrent Tumor	390	61
TCGA-OV	499645bd-e33e-4f89-8526-50460e8bb884	Solid Tissue Normal	165	17
TCGA-OV	499a9b57-ee1a-4012-bbab-c6ad955b5e0a	Blood Derived Normal	95	17
TCGA-OV	499a9b57-ee1a-4012-bbab-c6ad955b5e0a	Primary Tumor	191	47
TCGA-OV	49bfd0fe-48ce-49db-9f76-ce2310410950	Primary Tumor	16	3
TCGA-OV	49d2c0cf-a3f3-4519-a755-0a5f769df2ea	Blood Derived Normal	649	61
TCGA-OV	49d2c0cf-a3f3-4519-a755-0a5f769df2ea	Primary Tumor	601	51
TCGA-OV	4a2ca7b8-729d-4fab-a6f3-a5d1e5d1f4f3	Blood Derived Normal	37	2
TCGA-OV	4a2ca7b8-729d-4fab-a6f3-a5d1e5d1f4f3	Primary Tumor	40	9
TCGA-OV	4b930a10-4b12-4428-84f9-3255b4a3bc4f	Primary Tumor	1052	60
TCGA-OV	4b930a10-4b12-4428-84f9-3255b4a3bc4f	Solid Tissue Normal	967	48
TCGA-OV	4c099644-047c-42a3-8187-bfcbfe6662e4	Blood Derived Normal	37	7
TCGA-OV	4c099644-047c-42a3-8187-bfcbfe6662e4	Primary Tumor	79	5
TCGA-OV	4c18d9cf-4af4-4a86-8b1c-f78795fbbd7e	Blood Derived Normal	718	35
TCGA-OV	4c18d9cf-4af4-4a86-8b1c-f78795fbbd7e	Primary Tumor	651	50
TCGA-OV	4ca9c0e8-75a7-4665-9d88-6dd2bb44b1e1	Blood Derived Normal	32	4
TCGA-OV	4ca9c0e8-75a7-4665-9d88-6dd2bb44b1e1	Primary Tumor	174	33
TCGA-OV	4d71dd15-cd01-4dae-ad70-6dc325140207	Blood Derived Normal	176	16
TCGA-OV	4d71dd15-cd01-4dae-ad70-6dc325140207	Primary Tumor	192	29
TCGA-OV	4e6f88de-7624-4719-8234-4c9e5b2e2988	Blood Derived Normal	385	39
TCGA-OV	4e6f88de-7624-4719-8234-4c9e5b2e2988	Primary Tumor	423	41
TCGA-OV	502e8d02-2953-4514-a2e1-6179dd94da73	Blood Derived Normal	478	58
TCGA-OV	502e8d02-2953-4514-a2e1-6179dd94da73	Primary Tumor	424	42
TCGA-OV	512de609-757b-42be-8b30-c414f71af422	Blood Derived Normal	39	2
TCGA-OV	512de609-757b-42be-8b30-c414f71af422	Primary Tumor	76	22
TCGA-OV	514aa64e-a58d-48c2-aff9-498604cc11d6	Blood Derived Normal	70	8
TCGA-OV	514aa64e-a58d-48c2-aff9-498604cc11d6	Primary Tumor	272	37
TCGA-OV	52386f66-2877-4c75-894e-5c1dc03e6ef4	Blood Derived Normal	378	21
TCGA-OV	52386f66-2877-4c75-894e-5c1dc03e6ef4	Primary Tumor	411	44
TCGA-OV	538acb2a-c4ca-4656-a91c-841a42dbf15f	Primary Tumor	426	35
TCGA-OV	538acb2a-c4ca-4656-a91c-841a42dbf15f	Solid Tissue Normal	890	95
TCGA-OV	5495b18a-10ec-427b-83b8-03ef4b587b13	Blood Derived Normal	301	20
TCGA-OV	5495b18a-10ec-427b-83b8-03ef4b587b13	Primary Tumor	518	48
TCGA-OV	54cf3bfe-51c0-4cca-9054-bf76b05a9371	Blood Derived Normal	34	3
TCGA-OV	54cf3bfe-51c0-4cca-9054-bf76b05a9371	Primary Tumor	155	32
TCGA-OV	5503b3a1-7d03-41b2-9ec8-e478c5414d67	Blood Derived Normal	76	4
TCGA-OV	5503b3a1-7d03-41b2-9ec8-e478c5414d67	Primary Tumor	416	81
TCGA-OV	55153632-1673-487a-85c0-f156377db1fc	Primary Tumor	878	49
TCGA-OV	55153632-1673-487a-85c0-f156377db1fc	Solid Tissue Normal	1084	64
TCGA-OV	561968ce-da9a-4d69-8bc2-bc87b9550f93	Blood Derived Normal	96	12
TCGA-OV	561968ce-da9a-4d69-8bc2-bc87b9550f93	Primary Tumor	134	28
TCGA-OV	565d06a1-3640-4274-8fb3-8cad7e578876	Blood Derived Normal	49	15
TCGA-OV	565d06a1-3640-4274-8fb3-8cad7e578876	Primary Tumor	207	36
TCGA-OV	56a30462-2819-4c18-95be-8e73880a4921	Blood Derived Normal	435	36
TCGA-OV	56a30462-2819-4c18-95be-8e73880a4921	Primary Tumor	411	39
TCGA-OV	58427bce-6b81-4083-aeda-25f59e292bbc	Blood Derived Normal	127	13
TCGA-OV	58427bce-6b81-4083-aeda-25f59e292bbc	Primary Tumor	388	69
TCGA-OV	58d34254-4f5b-40a4-9e9f-7160062fb2a4	Blood Derived Normal	461	47
TCGA-OV	58d34254-4f5b-40a4-9e9f-7160062fb2a4	Primary Tumor	598	61
TCGA-OV	58f5a54e-de50-4cca-afa1-cc331d8b3479	Blood Derived Normal	53	7
TCGA-OV	58f5a54e-de50-4cca-afa1-cc331d8b3479	Primary Tumor	81	17
TCGA-OV	59b3fbfe-0b7c-41e5-b756-ee7e23730df5	Blood Derived Normal	110	18
TCGA-OV	59b3fbfe-0b7c-41e5-b756-ee7e23730df5	Primary Tumor	197	31
TCGA-OV	5abb6d80-fc39-49a4-8db5-3db24543feb6	Blood Derived Normal	581	49
TCGA-OV	5abb6d80-fc39-49a4-8db5-3db24543feb6	Primary Tumor	438	37
TCGA-OV	5c127332-5ca0-45f1-a5ac-4876ad94e491	Blood Derived Normal	57	8
TCGA-OV	5c127332-5ca0-45f1-a5ac-4876ad94e491	Primary Tumor	126	26
TCGA-OV	5c159ab5-8475-4d93-89b8-b6befed4a5b3	Blood Derived Normal	45	8
TCGA-OV	5c159ab5-8475-4d93-89b8-b6befed4a5b3	Primary Tumor	181	41
TCGA-OV	5c6f3cd4-19c5-418d-b1be-d3fbf63e99db	Blood Derived Normal	116	7
TCGA-OV	5c6f3cd4-19c5-418d-b1be-d3fbf63e99db	Primary Tumor	272	48
TCGA-OV	5ced5b58-fab4-4bcd-b706-d6e49ce0cfc5	Blood Derived Normal	485	25
TCGA-OV	5ced5b58-fab4-4bcd-b706-d6e49ce0cfc5	Primary Tumor	671	64
TCGA-OV	5d1a54fe-e0df-4c17-b623-b649a136dc82	Primary Tumor	92	19
TCGA-OV	5d1a54fe-e0df-4c17-b623-b649a136dc82	Solid Tissue Normal	39	5
TCGA-OV	5d603bba-62e6-48fb-b8fc-401109abcaee	Blood Derived Normal	61	8
TCGA-OV	5d603bba-62e6-48fb-b8fc-401109abcaee	Primary Tumor	109	23
TCGA-OV	5d7027f5-60a0-47ab-a79d-667c9acc0e54	Blood Derived Normal	350	34
TCGA-OV	5d7027f5-60a0-47ab-a79d-667c9acc0e54	Primary Tumor	295	31
TCGA-OV	5e18b17d-4626-4b6d-8ac6-e560cee0376c	Blood Derived Normal	149	33
TCGA-OV	5e18b17d-4626-4b6d-8ac6-e560cee0376c	Primary Tumor	177	31
TCGA-OV	5f60bc2d-738f-43fc-a3fb-61ec6e80e3d4	Blood Derived Normal	341	52
TCGA-OV	5f60bc2d-738f-43fc-a3fb-61ec6e80e3d4	Primary Tumor	339	50
TCGA-OV	60014a6e-6a13-4f92-bbfd-eeeee9632f98	Blood Derived Normal	438	23
TCGA-OV	60014a6e-6a13-4f92-bbfd-eeeee9632f98	Primary Tumor	711	68
TCGA-OV	602e2934-223a-44db-8c33-06eb05d72f94	Primary Tumor	37	9
TCGA-OV	602e2934-223a-44db-8c33-06eb05d72f94	Solid Tissue Normal	56	13
TCGA-OV	60cce7ac-d27d-44a6-9873-ecf91da5e906	Blood Derived Normal	248	16
TCGA-OV	60cce7ac-d27d-44a6-9873-ecf91da5e906	Primary Tumor	460	41
TCGA-OV	611600a6-43ec-4029-9682-cd6d6a3312ec	Blood Derived Normal	247	14
TCGA-OV	611600a6-43ec-4029-9682-cd6d6a3312ec	Primary Tumor	582	81
TCGA-OV	61feee94-3ac9-42fe-aaa3-dc6a3efe563c	Blood Derived Normal	34	4
TCGA-OV	61feee94-3ac9-42fe-aaa3-dc6a3efe563c	Primary Tumor	153	30
TCGA-OV	6209e80d-a115-4f8e-bf0d-18461401a1c6	Blood Derived Normal	144	13
TCGA-OV	6209e80d-a115-4f8e-bf0d-18461401a1c6	Primary Tumor	303	47
TCGA-OV	62379be5-13f0-474b-94d3-6f944ec4ee96	Blood Derived Normal	101	16
TCGA-OV	62379be5-13f0-474b-94d3-6f944ec4ee96	Primary Tumor	243	43
TCGA-OV	6264e699-d40b-4ebc-b443-0a0edcb220dc	Blood Derived Normal	90	8
TCGA-OV	6264e699-d40b-4ebc-b443-0a0edcb220dc	Primary Tumor	172	28
TCGA-OV	62efb5ae-43dc-4a4c-a898-6cd9c6dba027	Primary Tumor	141	31
TCGA-OV	635f5335-b008-428e-b005-615776a6643f	Blood Derived Normal	371	35
TCGA-OV	635f5335-b008-428e-b005-615776a6643f	Primary Tumor	533	58
TCGA-OV	63a75e0b-9241-4f0e-9236-01a2e2c05b7e	Blood Derived Normal	355	41
TCGA-OV	63a75e0b-9241-4f0e-9236-01a2e2c05b7e	Primary Tumor	643	50
TCGA-OV	63c6a89b-b28c-434a-a632-5de6545db731	Blood Derived Normal	158	30
TCGA-OV	63c6a89b-b28c-434a-a632-5de6545db731	Primary Tumor	238	47
TCGA-OV	65ddccd2-70a7-48b3-88e1-9d6fd1dcd11b	Primary Tumor	537	58
TCGA-OV	65ddccd2-70a7-48b3-88e1-9d6fd1dcd11b	Solid Tissue Normal	290	23
TCGA-OV	66a0df9b-096b-4e8e-9b9c-54bf8637720b	Blood Derived Normal	151	18
TCGA-OV	66a0df9b-096b-4e8e-9b9c-54bf8637720b	Primary Tumor	155	12
TCGA-OV	66dc6379-a98b-498f-8109-e3a811d043ea	Blood Derived Normal	266	25
TCGA-OV	66dc6379-a98b-498f-8109-e3a811d043ea	Primary Tumor	368	43
TCGA-OV	66face4a-f35c-4364-90e5-8f28e6372606	Blood Derived Normal	695	107
TCGA-OV	66face4a-f35c-4364-90e5-8f28e6372606	Primary Tumor	30	0
TCGA-OV	6746533a-8d0b-4ebc-87ec-49c8738121a8	Blood Derived Normal	5	1
TCGA-OV	6746533a-8d0b-4ebc-87ec-49c8738121a8	Primary Tumor	1	0
TCGA-OV	67f526f1-def5-43b4-bc89-154baae190fc	Blood Derived Normal	330	23
TCGA-OV	67f526f1-def5-43b4-bc89-154baae190fc	Primary Tumor	554	57
TCGA-OV	6a57948c-0dc5-4ea2-8043-380f26763752	Blood Derived Normal	184	15
TCGA-OV	6a57948c-0dc5-4ea2-8043-380f26763752	Primary Tumor	573	97
TCGA-OV	6ad8bc89-d8e9-48c2-bc25-c8e51f972b4d	Blood Derived Normal	121	14
TCGA-OV	6ad8bc89-d8e9-48c2-bc25-c8e51f972b4d	Primary Tumor	347	64
TCGA-OV	6b06281b-d3a9-440e-a86c-ee7db003352a	Blood Derived Normal	2442	197
TCGA-OV	6b06281b-d3a9-440e-a86c-ee7db003352a	Primary Tumor	573	43
TCGA-OV	6b2a9f9a-fe96-4311-a330-925c4ad36fe7	Blood Derived Normal	110	12
TCGA-OV	6b2a9f9a-fe96-4311-a330-925c4ad36fe7	Primary Tumor	214	30
TCGA-OV	6beaa1cb-a9f1-4127-898c-7aff2273788e	Primary Tumor	75	16
TCGA-OV	6beaa1cb-a9f1-4127-898c-7aff2273788e	Solid Tissue Normal	32	3
TCGA-OV	6cf9f872-2e59-45cf-bb5e-ebd7fa1b3caf	Primary Tumor	406	102
TCGA-OV	6d10d4ee-6331-4bba-93bc-a7b64cc0b22a	Blood Derived Normal	96	9
TCGA-OV	6d10d4ee-6331-4bba-93bc-a7b64cc0b22a	Primary Tumor	413	59
TCGA-OV	6e84e89d-4f35-43b8-b47d-b1343b8c1ab9	Blood Derived Normal	797	38
TCGA-OV	6e84e89d-4f35-43b8-b47d-b1343b8c1ab9	Primary Tumor	840	60
TCGA-OV	6f25001a-f890-4fd0-a994-e62a9ea5c6f3	Blood Derived Normal	54	12
TCGA-OV	6f25001a-f890-4fd0-a994-e62a9ea5c6f3	Primary Tumor	83	12
TCGA-OV	6fb71a0c-bc50-48c8-acfa-db94be1e151a	Blood Derived Normal	662	71
TCGA-OV	6fb71a0c-bc50-48c8-acfa-db94be1e151a	Primary Tumor	536	42
TCGA-OV	700e91bb-d675-41b2-bbbd-935767c7b447	Blood Derived Normal	769	67
TCGA-OV	700e91bb-d675-41b2-bbbd-935767c7b447	Primary Tumor	631	25
TCGA-OV	7016714b-6af8-45dd-8341-1493927e5515	Solid Tissue Normal	3	0
TCGA-OV	708eec28-2348-4e15-b98c-8c6f9d057b1e	Blood Derived Normal	46	8
TCGA-OV	708eec28-2348-4e15-b98c-8c6f9d057b1e	Primary Tumor	68	15
TCGA-OV	70fe08bd-a0b4-4a88-b82e-813b176f8e40	Blood Derived Normal	136	14
TCGA-OV	70fe08bd-a0b4-4a88-b82e-813b176f8e40	Primary Tumor	629	100
TCGA-OV	71faa2c1-0d5b-4dcc-bdf9-f2405f29907c	Primary Tumor	359	38
TCGA-OV	71faa2c1-0d5b-4dcc-bdf9-f2405f29907c	Solid Tissue Normal	31	2
TCGA-OV	7248cd60-be22-44bc-bc58-f644db0940a2	Blood Derived Normal	400	53
TCGA-OV	7248cd60-be22-44bc-bc58-f644db0940a2	Primary Tumor	113	11
TCGA-OV	72c40fba-f502-489b-ad87-843f52655894	Primary Tumor	383	48
TCGA-OV	72c40fba-f502-489b-ad87-843f52655894	Solid Tissue Normal	190	10
TCGA-OV	7413c891-f74e-456f-bc70-69c83fb53c70	Blood Derived Normal	42	6
TCGA-OV	7413c891-f74e-456f-bc70-69c83fb53c70	Primary Tumor	95	18
TCGA-OV	7472b3ba-9b15-4d97-8708-a2dd82ca0f45	Blood Derived Normal	845	54
TCGA-OV	7472b3ba-9b15-4d97-8708-a2dd82ca0f45	Primary Tumor	692	36
TCGA-OV	74dcdfb4-a637-4111-9a22-4b4bc7bbc8f7	Blood Derived Normal	55	11
TCGA-OV	74dcdfb4-a637-4111-9a22-4b4bc7bbc8f7	Primary Tumor	174	29
TCGA-OV	756f6768-e69a-4fe9-aa41-7c58aabe4577	Blood Derived Normal	22	2
TCGA-OV	756f6768-e69a-4fe9-aa41-7c58aabe4577	Primary Tumor	53	7
TCGA-OV	758e6b52-062e-4ca0-84d1-ea38477414ac	Blood Derived Normal	67	6
TCGA-OV	758e6b52-062e-4ca0-84d1-ea38477414ac	Primary Tumor	68	16
TCGA-OV	75f2d97a-b96c-403f-8055-5c5c8083e856	Primary Tumor	322	22
TCGA-OV	75f2d97a-b96c-403f-8055-5c5c8083e856	Solid Tissue Normal	312	24
TCGA-OV	7621ed77-98bc-4b4e-8011-e18fcd014071	Blood Derived Normal	593	34
TCGA-OV	7621ed77-98bc-4b4e-8011-e18fcd014071	Primary Tumor	928	66
TCGA-OV	774ce281-96b2-467a-9170-079797ee10f7	Blood Derived Normal	245	24
TCGA-OV	774ce281-96b2-467a-9170-079797ee10f7	Primary Tumor	585	84
TCGA-OV	778ce436-a825-4689-81c1-b7c965404163	Primary Tumor	465	56
TCGA-OV	778ce436-a825-4689-81c1-b7c965404163	Solid Tissue Normal	21	2
TCGA-OV	79e6e31c-22a1-481c-903b-ab5499cbd450	Blood Derived Normal	404	36
TCGA-OV	79e6e31c-22a1-481c-903b-ab5499cbd450	Primary Tumor	619	50
TCGA-OV	79fd602b-3e8e-4353-aa78-4f5f170b607d	Blood Derived Normal	142	21
TCGA-OV	79fd602b-3e8e-4353-aa78-4f5f170b607d	Primary Tumor	384	78
TCGA-OV	7a08efd0-f984-430e-a8eb-1881047214b6	Primary Tumor	52	5
TCGA-OV	7a08efd0-f984-430e-a8eb-1881047214b6	Solid Tissue Normal	121	14
TCGA-OV	7a75d318-b301-4f77-a97f-4d6784d27216	Primary Tumor	299	38
TCGA-OV	7a75d318-b301-4f77-a97f-4d6784d27216	Solid Tissue Normal	160	15
TCGA-OV	7ab3765f-910a-41c9-86cc-08534d2a4e4b	Primary Tumor	522	33
TCGA-OV	7ab3765f-910a-41c9-86cc-08534d2a4e4b	Solid Tissue Normal	479	41
TCGA-OV	7b042fb2-8f53-4fb1-8a44-40cd2128b279	Blood Derived Normal	923	95
TCGA-OV	7b042fb2-8f53-4fb1-8a44-40cd2128b279	Primary Tumor	489	23
TCGA-OV	7bd1851f-7e2e-4dbc-9f0e-7cb2863371e1	Blood Derived Normal	42	5
TCGA-OV	7bd1851f-7e2e-4dbc-9f0e-7cb2863371e1	Primary Tumor	137	20
TCGA-OV	7ca97692-0bf5-4bbd-81ce-10a051d04bd5	Primary Tumor	21	4
TCGA-OV	7d03ddb6-f3fe-4b50-8bba-514aa65e7d0e	Blood Derived Normal	18	3
TCGA-OV	7d03ddb6-f3fe-4b50-8bba-514aa65e7d0e	Primary Tumor	77	9
TCGA-OV	7d1e9451-7a6a-4086-af7f-3ed57505daf0	Blood Derived Normal	427	72
TCGA-OV	7d1e9451-7a6a-4086-af7f-3ed57505daf0	Primary Tumor	45	0
TCGA-OV	7e34d3c1-1fab-4326-9a69-4260d2bac558	Blood Derived Normal	392	31
TCGA-OV	7e34d3c1-1fab-4326-9a69-4260d2bac558	Primary Tumor	687	68
TCGA-OV	7e4e7914-ec23-4c55-98d6-3c5eecffa8e4	Primary Tumor	214	42
TCGA-OV	7e4e7914-ec23-4c55-98d6-3c5eecffa8e4	Solid Tissue Normal	46	4
TCGA-OV	7fd6ab8a-201e-431d-a886-6ab553b6ca36	Blood Derived Normal	213	25
TCGA-OV	7fd6ab8a-201e-431d-a886-6ab553b6ca36	Primary Tumor	334	40
TCGA-OV	81005bae-686a-4598-8994-49d90ebac56f	Blood Derived Normal	151	15
TCGA-OV	81005bae-686a-4598-8994-49d90ebac56f	Primary Tumor	526	72
TCGA-OV	818dc159-aba4-46bc-a4ed-68ee0f8c4461	Blood Derived Normal	32	4
TCGA-OV	818dc159-aba4-46bc-a4ed-68ee0f8c4461	Primary Tumor	309	43
TCGA-OV	82093ed9-a3c8-4e34-931f-4ec7ae745711	Blood Derived Normal	87	11
TCGA-OV	82093ed9-a3c8-4e34-931f-4ec7ae745711	Primary Tumor	270	53
TCGA-OV	838693d5-1ae0-4d75-834b-e1b89b96b0ed	Blood Derived Normal	68	6
TCGA-OV	838693d5-1ae0-4d75-834b-e1b89b96b0ed	Primary Tumor	145	24
TCGA-OV	838778c3-0b33-4fc5-97fc-5da163475485	Blood Derived Normal	58	5
TCGA-OV	838778c3-0b33-4fc5-97fc-5da163475485	Primary Tumor	150	27
TCGA-OV	8516d4f2-0b98-4847-99c6-4d7269fa4af2	Primary Tumor	615	46
TCGA-OV	8516d4f2-0b98-4847-99c6-4d7269fa4af2	Solid Tissue Normal	461	30
TCGA-OV	85a85a11-7200-4e96-97af-6ba26d680d59	Blood Derived Normal	320	21
TCGA-OV	85a85a11-7200-4e96-97af-6ba26d680d59	Primary Tumor	1087	87
TCGA-OV	85bb4987-51e7-40fe-ad59-2aa56754eca9	Primary Tumor	52	5
TCGA-OV	85bb4987-51e7-40fe-ad59-2aa56754eca9	Solid Tissue Normal	41	9
TCGA-OV	8652ddee-98f4-4584-b450-e6f2f5c9d7ec	Primary Tumor	498	59
TCGA-OV	8652ddee-98f4-4584-b450-e6f2f5c9d7ec	Solid Tissue Normal	431	41
TCGA-OV	86b513ba-df09-485d-92d4-fb9e888f7350	Blood Derived Normal	246	17
TCGA-OV	86b513ba-df09-485d-92d4-fb9e888f7350	Primary Tumor	517	87
TCGA-OV	8727855e-120a-4216-a803-8cc6cd1159be	Primary Tumor	684	63
TCGA-OV	8727855e-120a-4216-a803-8cc6cd1159be	Solid Tissue Normal	718	72
TCGA-OV	872d2922-7292-4681-adb7-d3b267eccbe7	Blood Derived Normal	8	0
TCGA-OV	872d2922-7292-4681-adb7-d3b267eccbe7	Primary Tumor	86	10
TCGA-OV	8783e4b0-2b62-45d5-8cd9-f5a71cc0138e	Blood Derived Normal	523	26
TCGA-OV	8783e4b0-2b62-45d5-8cd9-f5a71cc0138e	Primary Tumor	1265	60
TCGA-OV	88180134-710f-46ea-9b06-5e5d860d6d9f	Primary Tumor	244	35
TCGA-OV	88180134-710f-46ea-9b06-5e5d860d6d9f	Solid Tissue Normal	38	6
TCGA-OV	8a6d2ce3-cc57-451b-9b07-8263782aa23f	Blood Derived Normal	252	11
TCGA-OV	8a6d2ce3-cc57-451b-9b07-8263782aa23f	Primary Tumor	692	72
TCGA-OV	8a98a6e6-b763-4824-858b-fd2738e6c9a3	Blood Derived Normal	362	30
TCGA-OV	8a98a6e6-b763-4824-858b-fd2738e6c9a3	Primary Tumor	669	70
TCGA-OV	8c47ae58-91c7-4247-b420-50f31f5eb00d	Blood Derived Normal	45	2
TCGA-OV	8c47ae58-91c7-4247-b420-50f31f5eb00d	Primary Tumor	246	39
TCGA-OV	8cad4217-5699-4735-9be3-fc0015a8d262	Blood Derived Normal	171	30
TCGA-OV	8cad4217-5699-4735-9be3-fc0015a8d262	Primary Tumor	244	41
TCGA-OV	8e107f4b-1912-4d3e-814a-b863e2d65ed7	Blood Derived Normal	470	42
